url,name,ingredients,energy_value_all,protein_value_all,fat_value_all,carb_value_all,energy_value_portion,protein_value_portion,fat_value_portion,carb_value_portion,energy_value_100g,protein_value_100g,fat_value_100g,carb_value_100g,portion_count,instruction
https://www.povarenok.ru/recipes/show/181256/,Завтрак за 5 минут,"{'Яйцо куриное': '4 шт', 'Окорочок куриный': '1 шт', 'Сыр твердый': '80 г', 'Шпинат': '30 г', 'Авокадо': '1 шт', 'Перец черный': '0.5 ч. л.', 'Соль': 'по вкусу', 'Зелень': '5 веточ.'}",1623.6,135.3,111.7,21.9,541.2,45.1,37.2,7.3,169.1,14.1,11.6,2.3,3.0,"['1. Куриный стейк отварила до готовности в подсоленной воде, удалила косточку, сняла кожицу, нарезала произвольно.\r\n2. Яйца хорошо перемешала с помощью венчика в глубокой миске, добавила соль по вкусу.\r\n3. Сыр натерла на крупной терке.\r\n4. Авокадо нарезала пластинами.\r\n5. В сковороду налила немного растительного масла, влила в сковороду яичную массу, поджариваю на среднем огне 1-2 минуты, сверху кладу листья шпината, затем кусочки курицы, посыпаю натертым сыром, накрываю крышкой и жарю 1 минуту, пока сыр не расплавится.\r\n6. Готовый блинчик переношу на тарелку, сверху кладу пластины авокадо, авокадо солю, посыпаю молотым черным перцем и сверху кладу микро - зелень.']"
https://www.povarenok.ru/recipes/show/181323/,Сочный клубничный пирог,"{'Масло сливочное': '80 г', 'Сахар': '100 г', 'Яйцо куриное': '2 шт', 'Мука пшеничная': '100 г', 'Разрыхлитель теста': '0,5 ч. л.', 'Ванилин': 'по вкусу', 'Соль': '1 щепот.', 'Клубника': '500 г', 'Ванильный сахар': '1 пакет.', 'Сахарная пудра': 'по вкусу', 'Мята': 'по вкусу'}",3687.5,59.5,167.9,494.1,368.8,6,16.8,49.4,269.2,4.3,12.3,36.1,10.0,"['Приготовьте тесто. Сливочное масло взбейте с сахаром, добавьте ванилин, перемешайте.', 'Добавьте по одному яйца, хорошо перемешивая после каждого.', 'Постепенно добавьте муку, смешанную с разрыхлителем и солью.', 'Замесите эластичное тесто.', 'Затем тесто раскатайте по размеру вашей формы (у меня 24 см) и выложите тесто в форму. Я распределила тесто прямо руками - быстро, удобно и обрезков нет ;)', 'Проколите вилкой.', 'Выпекайте корж при 180*С 10 минут.', 'А пока приготовьте начинку. Промытую клубнику обсушите и разрежьте на 2 или 4 части в зависимости от размера.', 'Муку смешайте с ванильным сахаром, добавьте сливочное масло.', 'Порубите не острой стороной ножа до средних крошек.', 'Слегка испеченный корж достаньте из духовки, выложите клубнику.', 'Посыпьте подготовленной крошкой.', 'Выпекайте еще 25-30 минут до готовности.', 'Остудите пирог хотя бы до комнатной температуры (потому что ароматы просто волшебные, но охлажденный пирог в жару лучше), аккуратно выньте из формы, посыпьте сахарной пудрой, украсьте по желанию листиками свежей мяты.', 'Разрежьте на порционные кусочки и подавайте. Можно со взбитыми сливками. Но вкус настолько меня порадовал, что взбивать сливки уже не понадобилось.']"
https://www.povarenok.ru/recipes/show/181222/,Курица с кабачками под чесночной корочкой,"{'Курица': '1.5 кг', 'Кабачок': '700 г', 'Чеснок': '5 зуб.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу', 'Хмели-сунели': '1 ч. л.', 'Масло растительное': 'по вкусу'}",2079.6,273,58.2,102.1,,,,,89.6,11.8,2.5,4.4,,"['Курицу помыть и нарезать на порционные куски.', 'Добавить соль, перец, приправу, немного подсолнечного масла и хорошо перемешать.', 'Кабачок помыть, обрезать кончики и нарезать полукружьями.', 'Чеснок очистить и выдавить через чеснокодавилку.', 'Форму для запекания смазать подсолнечным маслом, выложить в нее кусочки курицы и кабачок. Поставить форму с мясом на 30-40мин в духовку, предварительно разогретую до 190-200C, время от времени поливая курицу образовавшимся соком.', 'Через 30-40мин курицу вынуть из духовки, смазать верх мелконарезанным чесноком и поставить обратно в духовку еще на 10мин.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181246/,Пельмени рыбные из горбуши,"{'Мука пшеничная': '3 стак.', 'Яйцо куриное': '2 шт', 'Вода': '1 стак.', 'Масло растительное': '2 ст. л.', 'Соль': 'по вкусу', 'Филе рыбное': '1 кг', 'Сало': '200 г', 'Лук репчатый': '2 шт', 'Чеснок': '2 зуб.', 'Сок лимонный': '1 ст. л.', 'Специи': 'по вкусу'}",4724.4,220.6,261.1,391.5,,,,,206.3,9.6,11.4,17.1,,"['Приготовить тесто: в миску вылить теплую воду, разбить в нее яйца, добавить соль и растительное масло. Перемешать до полного растворения соли. Постепенно всыпать просеянную муку и замесить тесто. Месить тесто около 10мин до эластичности (внутри не должно быть пузырей воздуха), затем отложить тесто на 30мин, чтобы клейковина разбухла.', 'Для фарша: рыбу очистить от костей, чтобы получилось филе. Очистить лук и чеснок. Сало нарезать кусочками. Все измельчить на мясорубке (можно перекрутить несколько раз для более нежной консистенции), добавить соль, специи, лимонный сок и хорошо перемешать. Готовый фарш поместить в холодильник на 30мин.', 'Тесто раскатать в тонкий пласт (чем тоньше, тем лучше) и стаканом или металлической формой вырезать одинаковые кружочки.', 'Разложить начинку и слепить пельмени любой, удобной для вас формы.', 'Варить пельмени в бульоне или просто в воде 5-7мин. Перед подачей полить растопленным сливочным маслом или сметаной, посыпать свежей зеленью.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181307/,"Пирожное ""Экзотик""","{'Белок яичный': '94 г', 'Сахар': '20 г', 'Мука миндальная': '16 г', 'Сахарная пудра': '70 г', 'Стружка кокосовая': '60 г', 'Мука пшеничная': '16 г', 'Цедра лимона': 'по вкусу', 'Соль': '1 щепот.', 'Сок апельсиновый': '30 мл', 'Сок лимонный': '110 г', 'Манго': 'по вкусу', 'Банан': '50 г', 'Желатин': '2,5 ч. л.', 'Молоко': '110 г', 'Ванильный стручок': '1 шт', 'Желток яичный': '40 г', 'Сливки': '120 мл', 'Глазурь': 'по вкусу', 'Киви': 'по вкусу'}",2069.1,53.9,103.8,276.1,517.3,13.5,26,69,200.9,5.2,10.1,26.8,4.0,"['Для бисквита просейте в миску муку, миндальную муку, соль, сахарную пудру, добавьте цедру лимона.', 'Всыпьте кокосовую стружку и перемешайте.', 'Взбейте белки до мягких форм пик. Постепенно добавляя сахар, взбейте до жестких пиков. В несколько приемов примешайте белки в сухие ингредиенты.', 'Тесто должно быть гладким, ровным, блестящим. Постарайтесь, чтобы оно при вымешивании не осело.', 'Выложите тесто на противень, застеленный пергаментной бумагой. Слой получится тоненький. ***Для каждого из четырех пирожных диаметром 8 см потребуется по 3 слоя бисквита, итого 12 кружков. Соответственно, начертите на обратной стороне пергаментной бумаги прямоугольник размером 25х33 (с каждой стороны я прибавила еще по 1 см на всякий случай)***', 'Выпекайте при 160*С около 20 минут. Когда бисквит будет готов, возьмитесь за края пергаментной бумаги и перенесите его на подготовленную поверхность. Уложите бисквит бумагой вверх и аккуратно снимите ее. Важно! Пока основа еще теплая, вырежьте формочками для пирожных, металлическими или пластиковыми кольцами, круги. Когда бисквит остынет, он станет твердым и сухим, и это сделать уже будет труднее.', 'Приготовьте желе. Желатин замочите в воде и дайте набухнуть. Фрукты нарежьте маленькими кубиками, не более 1 см. В небольшую кастрюльку с толстым дном налейте сок апельсина и лайма, добавьте сахар и фрукты. Все доведите до кипения и снимите с огня. Добавьте желатин и перемешайте до его полного растворения.*** Будущее желе отставьте в сторону и, пока будете делать мусс, просто время от времени помешивайте его, чтобы желе не схватилось.***', 'Приготовьте мусс. Взбейте сливки до устойчивых форм пик. Уберите в холодильник.', 'Желатин замочите в воде и дайте набухнуть. Манго измельчите в пюре с помощью блендера.', 'Добавьте лимонный сок и перемешайте.', 'В кастрюльку налейте молоко, добавьте семена стручка ванили (или ванильный экстракт) и половину сахарной пудры. Нагрейте почти до кипения. Взбейте яичные желтки с оставшейся сахарной пудрой.', 'Продолжая взбивать, тоненькой струйкой влейте горячее молоко.', 'Когда все хорошо перемешается, вылейте смесь обратно в кастрюльку и варите еще пару минут, постоянно помешивая венчиком, пока смесь не загустеет.', 'Снимите с огня и добавьте пюре манго с лимонным соком. Перемешайте.', 'Пока смесь горячая, добавьте желатин и перемешайте до полного его растворения.', 'Немного охладите мусс на водяной бане (не ниже комнатной температуры, иначе желатин схватится и пойдет хлопьями). Затем добавьте взбитые сливки.', 'Хорошо перемешайте.', 'Сборка. Кольца для пирожных проложите бумагой для выпечки (или ацетатной пленкой), т. к. пирожное получится немного выше, поставьте на тарелку для подачи. На дно уложите первый бисквитный корж.', 'На него выложите примерно 4 ст. л. мангово-лимонного баварского мусса (извиняюсь за нечеткие фото).', 'Разровняйте и накройте вторым бисквитным кругом, прижмите.', 'Выложите еще 4 ст. л. мусса. Поверх мусса выложите 1/4 часть желе с кусочками фруктов.', 'Сверху накройте желе последним бисквитным коржом.', 'На него поместите еще немного баварского мусса, разровняйте. Сделайте по аналогии остальные пирожные. Уберите в холодильник на 3-4 часа или на ночь.', 'Аккуратно достаньте пирожные из колец, снимите бумагу. Из кусочков киви и манго вырежьте сердечки, обсушите на салфетке.', 'Пирожные полейте сверху помадкой, приготовленной как указано на упаковке. Украсьте кусочками манго.', 'Или киви, посыпьте цедрой.']"
https://www.povarenok.ru/recipes/show/181302/,Шоколадный торт с творожно-апельсиновым кремом,"{'Яйцо куриное': '6 шт', 'Сахар': '150 г', 'Мука пшеничная': '160 г', 'Крахмал кукурузный': '1 ст. л.', 'Какао-порошок': '30 г', 'Разрыхлитель теста': '1 пакет.', 'Вода': '4 ст. л.', 'Желток яичный': '4 шт', 'Ликер': '4 ст. л.', 'Творог': '600 г', 'Сливки': '300 мл', 'Желатин': '20 г', 'Апельсин': '1 шт'}",4440.6,219.3,191.2,533.5,444.1,21.9,19.1,53.4,198.2,9.8,8.5,23.8,10.0,"['Муку смешать с какао, разрыхлителем и крахмалом.', 'Яичные белки отделить от желтков и взбить с половиной сахара. Включить духовку для разогрева до 160-170 градусов.', 'Отдельно взбить желтки с оставшимся сахаром и 4 ст. ложками горячей воды, подливая ее по одной ложке в процессе сбивания.', 'К желткам подсеять смесь сухих ингредиентов и все перемешать лопаткой. Сверху выложить белки и осторожно перемешать. Тесто вылить в прямоугольную (у меня 16 х 26 см) или квадратную форму, выстланную бумагой для выпечки, и поставить в духовку на 25 минут. Дать полностью остыть в форме.', 'Для крема с апельсина снять цедру и выжать сок. Залить соком желатин и оставить набухать.', 'Яичные желтки соединить с сахаром и ликером и, постоянно помешивая, прогреть на водяной бане до загустения. Соединить с творогом и тщательно пробить погружным блендером.', 'Набухший желатин распустить на водяной бане или в микроволновке. Не кипятить.\r\nСлегка остудить и взбить со сливками. Соединить с творожной массой.', 'Бисквит разрезать на три коржа. Нижний положить на блюдо и поставить вокруг бортики из фольги. На первый корж выложить 1/3 часть крема.\r\nНакрыть вторым коржом, выложить еще половину оставшегося крема, накрыть третьим и смазать оставшимся кремом. Поставить на 3 часа в холодильник.', 'Перед подачей посыпать порошком какао и украсить лепестками миндаля.', 'Украшение миндалем - это для меня классический вариант украшения этого тортика.', 'Вчера захотелось украсить просто такой посыпкой из шариков.']"
https://www.povarenok.ru/recipes/show/181351/,Салат из брокколи и ветчины,"{'Брокколи': '300 г', 'Яйцо куриное': '1 шт', 'Лук репчатый': '1 шт', 'Ветчина': '100 г', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу', 'Майонез': 'по вкусу'}",481,31.7,31.7,24.3,,,,,90.8,6,6,4.6,,"['Брокколи помыть и разобрать на соцветия. Можно слегка отварить, но я клала свежую.', 'Лук покрошить средними кубиками.', 'Так же нарезать яйцо.', 'И мясо.', 'Смешать все в глубокой миске, добавить майонез, соль, перец.', 'Тщательно перемешать.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181263/,"Салат ""Необычный""","{'Листья салата': '60 г', 'Свекла': '250 г', 'Мандарин': '395 г', 'Фета': '100 г', 'Орехи грецкие': '100 г', 'Масло оливковое': '3 ст. л.', 'Мед': '1 ст. л.', 'Горчица': '1 ч. л.', 'Сок лимонный': '2 ст. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу'}",1717,35.1,129.2,106.6,429.3,8.8,32.3,26.7,166.7,3.4,12.5,10.3,4.0,"['Выложить листья руколы в салатник.', 'На руколу выложить кусочки свеклы и дольки апельсина.', 'Раскрошить сыр Фета.', 'Создать заправку, смешав лимонный сок, оливковое масло, мед и горчицу.', 'Вылить заправку на салат, аккуратно размешать, посыпать грецкими орехами и подавать.']"
https://www.povarenok.ru/recipes/show/181328/,Ореховая заправка к салату,"{'Орехи грецкие': '100 г', 'Соль': '0,5 ч. л.', 'Хмели-сунели': '0,5 ч. л.', 'Уцхо-сунели': '0,5 ч. л.', 'Уксус': '2 ст. л.', 'Масло растительное': '1 ст. л.', 'Чеснок': '3 зуб.'}",841.6,18.6,72.4,32.8,210.4,4.7,18.1,8.2,400.8,8.9,34.5,15.6,4.0,"['Грецкие орехи обдать кипятком, затем подсушить на маленьком огне на сковороде. Орехи измельчить.', 'Добавить к орехам измельченный чеснок, соль, приправы, уксус и растительное масло.', 'Все измельчить в однородную массу.', 'Ореховую массу сложить в баночку и хранить в холодильнике.', 'Добавлять к овощным салатам, количество пасты регулируйте по своему вкусу. Добавление такой ореховой заправки к салатам из ""зимних"" внесезонных овощей делает его очень вкусным.']"
https://www.povarenok.ru/recipes/show/181325/,Турецкий грибной суп,"{'Шампиньоны': '250 г', 'Сливки': '200 мл', 'Лук репчатый': '1 шт', 'Чеснок': '3 зуб.', 'Мука пшеничная': '3 ст. л.', 'Вода': '1.5 л', 'Масло сливочное': '2 ст. л.', 'Масло растительное': '2 ст. л.', 'Соль': '1 ч. л.', 'Перец черный': '1 ч. л.', 'Кинза': '1 пуч.', 'Паприка копченая': '1 ч. л.'}",1579.5,30.8,117.3,106,394.9,7.7,29.3,26.5,69,1.3,5.1,4.6,4.0,"['В казане растопить растительное и сливочное масло. Жарить мелко нарезанный лук и чеснок 2-3 минуты. Добавить мелко нарезанные шампиньоны.', 'Варить 3-4 минуты. Добавить муку. Посолить, поперчить. Добавить воду. Тушить после закипания 15 минут.', 'Влить сливки, паприку и кинзу. Через минуту выключить плиту.', 'Суп готов. Приятного аппетита.']"
https://www.povarenok.ru/recipes/show/181275/,Закуска на чипсах из крабовых палочек,"{'Чипсы': '1/2 пач.', 'Яйцо куриное': '1 шт', 'Сыр твердый': '80 г', 'Чеснок': '1 зуб.', 'Крабовые палочки': '100 г', 'Майонез': '1 ст. л.'}",428.4,31.5,24.5,19.8,,,,,158.7,11.7,9.1,7.3,,"['Крабовые палочки мелко покрошить.', 'Сыр, яйца и чеснок натереть на мелкой терке.', '*', '*', 'В глубокой миске соединить: яйца, сыр, крабовые палочки и пропущенный через пресс чеснок.', 'Добавить майонез и перемешать массу ложкой.', 'Выложить начинку на чипсы, украсить зеленью и подать к столу. Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181341/,Заварное тесто для вареников,"{'Мука пшеничная': '2 стак.', 'Вода': '1 стак.', 'Соль': '1 ч. л.', 'Сода': '1 щепот.'}",1094.4,29.4,3.8,239.7,36.5,1,0.1,8,185.5,5,0.6,40.6,30.0,"['Муку смешать с солью. Соду добавить в стакан с кипятком, влить в муку и быстро замесить тесто. Я для замешивания использую хлебопечку в режиме «тесто». Если месить вручную, то вначале размешивать ложкой, пока немного не остынет, затем домесить руками, но не слишком увлекаться, чтобы не получилось очень крутое. Важно вареники из этого теста варить не очень долго: пару минут после того, как всплывут.']"
https://www.povarenok.ru/recipes/show/181361/,Перловый суп на костном бульоне,"{'Кости': '700 г', 'Картофель': '1 шт', 'Крупа перловая': '1/2 стак.', 'Вода': '2,5 л', 'Соль': 'по вкусу', 'Перец душистый': 'по вкусу', 'Лист лавровый': '2 шт', 'Сыр сливочный': '45 г', 'Лук репчатый': '1 шт', 'Морковь': '1 шт', 'Зелень': 'по вкусу', 'Масло растительное': '2 ст. л.'}",2135.1,133.6,84.7,210.9,,,,,65.1,4.1,2.6,6.4,,"['В кастрюлю добавить воду. Кости промыть, добавить в кастрюлю с водой. Кастрюлю поставить на интенсивный огонь, довести бульон до кипения, далее воду следует слить, промыть кости проточной водой. Вновь добавить в кастрюлю 2,5 литра воды, добавить в кастрюлю кости. Довести бульон до кипения, снять образовавшуюся пену и варить кости в течение 3х-4х часов на очень медленном огне. Затем кастрюлю снять с огня. Варкой бульона лучше заняться ближе к вечеру, что бы за ночь, образовавшийся жир собрался на поверхности и его можно было снять шумовкой или ложкой. В дальнейшем говяжий жир можно использовать для приготовления соусов или овощных супов. Это по желанию! \n\r\nПо желанию также можно снять мясо с кости и добавить его в мясной бульон или использовать его для приготовления вторых блюд.', 'Далее бульон процедить через марлю или х/б ткань.', 'Перловую крупу (1/2 стакана) промыть в 2х-3х водах. Добавить промытую крупу в процеженный мясной бульон и варить до полуготовности. Отрегулировать по-вкусу соль.', 'Морковь (1 шт.) нашинковать на терке, репчатый лук (1 шт.) нарезать полукольцами. Добавить в сковороду 2 ст. ложки растительного масла, добавить подготовленные для пассеровки овощи. Пассеровать овощи до легкого золотистого цвета.', 'Картофель (1 шт.) нерезать кубиками, добавить картофель в бульон с перловой крупой, добавить лавровый лист. Варить до полной готовности перловой крупы и картофеля.', 'Сливочный сыр (1/2 пачки или 45 гр.) нарезать кубиками.', 'В миску добавить несколько ложек бульона, добавить сыр. Пробить смесь при помощи погружного блендера в однородную массу. Ввести смесь в почти готовый суп. Дать супу еще раз закипеть и снять с огня.', 'Перловый суп на костном бульоне готов.', 'Суп разлить по тарелкам. По желанию пожно добавить свежий укроп и петрушку.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181358/,Оладьи из капусты с сыром,"{'Капуста белокочанная': '500 г', 'Морковь': '1 шт', 'Яйцо куриное': '3 шт', 'Сметана': '2 ст. л.', 'Сыр твердый': '200 г', 'Мука пшеничная': '100 г', 'Разрыхлитель теста': '1 ч. л.', 'Сахар': '2 ч. л.', 'Соль': '1 ч. л.', 'Масло растительное': '70 мл'}",1771.4,83.4,99,136,177.1,8.3,9.9,13.6,150.1,7.1,8.4,11.5,10.0,"['1. Мелко натираю капусту, солю и хорошо пережимаю, чтобы она пустила сок.\r\n2. Морковь тру на крупной терке и притомлю (не жарю) ее на не большом количестве растительного масла, добавлю 1ч. л. сахара.\r\n3. Готовлю тесто: в глубокую миску вбиваю яйца ( венчиком перемешаю), добавляю сметану, щепотку соли, разрыхлитель и муку, все перемешаю венчиком.\r\n4. В капусту кладу морковь, натертый на крупной терке сыр, все перемешаю, добавлю 1 ч. л. сахара, перемешаю, все эту массу заливаю тестом и еще раз все хорошо перемешаю.\r\n5. Жарю на растительном масле, температура ниже средней, кладу одну столовую ложку массы - это один оладушек на сковороду и жарю с обеих сторон до золотистого цвета, по 3-4 минуты с каждой стороны. Во время жарки накрываю крышкой, чтобы оладьи потушились.\r\n6. Подаю капустные оладьи с холодной сметаной.']"
https://www.povarenok.ru/recipes/show/181251/,Мини ватрушки из баранок,"{'Сушки': '350 г', 'Молоко': '800 мл', 'Творог': '300 г', 'Яйцо куриное': '2 шт', 'Сахар': '2 ст. л.', 'Ванильный сахар': '10 г'}",2212.5,128.9,26,365.3,,,,,136.6,8,1.6,22.5,,"['1. Налейте молоко в большую миску. Можно соединить 400 мл молока и 400 мл воды. Погрузите баранки в молоко и оставьте от 15 минут до часа, периодически переворачивая, чтобы они равномерно пропитались и стали мягкими, но не раскисли.\r\n2. В миске соедините творог, яйца, сахар и ванильный сахар. Взбейте их блендером или миксером до получения однородной массы.\r\n3. Разогрейте духовку до 180°С и подготовьте противень, застелите пекарской бумагой.\r\n4. Выньте баранки из молока и положите их на противень. Затем выложите на каждую баранку творожную начинку.\r\n5. Запекайте в предварительно разогретой духовке 20-25 минут.\r\n6. После готовности выньте из духовки, переложите на тарелку и наслаждайтесь ароматной и нежной выпечкой!\n \nПриятного аппетита!']"
https://www.povarenok.ru/recipes/show/181274/,Утка по-пекински,"{'Утка': '2.5 кг', 'Соевый соус': '5 ст. л.', 'Мед': '4 ст. л.', 'Херес': '5 ст. л.', 'Масло кунжутное': '1 ст. л.', 'Имбирь': '1 ст. л.', 'Перец черный': '1/2 ст. л.', 'Соль': '1 ст. л.'}",8513.9,342,735.4,129.7,,,,,295.6,11.9,25.5,4.5,,"['Промыть утку под проточной водой. С помощью острого ножа срезать верхние фаланги крыльев и лишний жир в области шеи и гузки.', 'Облить утку кипятком со всех сторон и обсушить.', 'Затем натереть утку хересом изнутри и снаружи и оставить на 10мин при комнатной температуре.', '*', 'Далее, натереть утку солью, насадить на бутылку и поставить на блюдо. Убрать на 12ч на холод. Собирающуюся на блюде под уткой жидкость слить несколько раз.', 'Обмазать утку 2ст. л. растопленного меда и убрать в холодильник еще на 12ч.', '*', 'Налить 1 стакан воды на противень, над которым будет запекаться утка, разогреть духовку до 190С, утку грудкой вверх уложить на решетку над противнем и всю конструкцию (противень, решетку и утку на ней) закрыть фольгой так, чтобы не было отверстий. Запекать в разогретой до 180С духовке 60 - 70мин.', '*', 'Соединить имбирь с кунжутным маслом, соевым соусом, перцем и перемешать.', '*', 'Достать утку из духовки, убрать фольгу и смазать ее со всех сторон имбирной смесью.', 'Конечности закрыть фольгой, чтобы не обгорали, выложить обратно на решетку и запекать еще 25мин.', 'Смешать соевый соус и 2ст. л. меда.', 'Достать утку из духовки и обмазать ее этой смесью, а затем запекать еще 10мин в режиме ""гриль"" до золотистой корочки.', '*', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181326/,Киноа с курицей и сладким перцем,"{'Грудка куриная': '1 шт', 'Киноа': '150 г', 'Сливки': '100 мл', 'Сыр полутвердый': '50 г', 'Лук репчатый': '1 шт', 'Чеснок': '2 зуб.', 'Бульон': '180 мл', 'Масло растительное': '2 ст. л.', 'Перец сладкий желтый': '0,5 шт', 'Перец черный': 'по вкусу', 'Соль': 'по вкусу'}",1871.6,125.8,97.3,115.5,467.9,31.5,24.3,28.9,203.4,13.7,10.6,12.6,4.0,"['Подготовьте пароварку: наполните резервуар для воды до отметки максимального уровня. Установите на место поддон для капель. Куриную грудку нарежьте небольшими кусочками, выложите на разогретую сковороду с растительным маслом и готовьте до изменения цвета, затем посолите и поперчите.', 'Дайте остыть, затем нарежьте на маленькие кусочки и выложите в чашу для супа пароварки вместе со всеми соками со сковороды. Добавьте киноа, чеснок, нарезанный дольками, и лук, нарезанный кольцами. Посолите, поперчите.', 'Добавьте сладкий перец, нарезанный кубиками.', 'Чашу №3 поставьте на поддон для капель. Чашу для супа поставьте в чашу №3. Добавьте горячий бульон и накройте крышкой. Выберите время приготовления 30 минут. Для начала приготовления на пару нажмите кнопку пуска. Через 15 минут откройте крышку и добавьте теплые сливки, перемешайте, накройте крышкой.', 'Еще через 5 минут добавьте тертый сыр.', 'За 5 минут до окончания приготовления всыпьте муку, перемешайте. Во время приготовления перемешайте еще 1-2 раза. Остерегайтесь выхода горячего пара!', 'По окончании приготовления прозвучит звуковой сигнал.', 'Приправьте блюдо по вкусу, разложите по 4 тарелкам, украсьте зеленью и подавайте.']"
https://www.povarenok.ru/recipes/show/181265/,Козьи ребрышки с картошкой,"{'Ребра': '1,5 кг', 'Картофель': '6 шт', 'Лук репчатый': '1 шт', 'Розмарин': '6 шт', 'Масло топленое': '80 г', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу'}",,,,,,,,,,,,,6.0,"['Ребра разделить, если нужно – порубить пополам.', 'Картофель очистить, порезать крупным кубиком.', 'Лук порезать кубиком.', 'В казане или сотейнике разогреть масло.', 'Выложить ребрышки, слегка обжарить их.', 'Отправить к мясу картофель, лук, посолить, поперчить, посыпать снятыми с веток листьями розмарина.', 'Добавить кипяток – так, чтобы он покрыл содержимое примерно на две трети. Накрыть крышкой. Как только закипит – убавить огонь до малого и готовить примерно 1,5 часа. Можно и 2 часа. Главное – чтобы мясо свободно отделялось от костей. Картошка и лук при этом превратятся в густой соус.', 'При подаче можно украсить зеленью кинзы, петрушки… чего угодно.\r\nПриятного аппетита!']"
https://www.povarenok.ru/recipes/show/181239/,Иро из тыквы,"{'Тыква': '300 г', 'Картофель': '4 шт', 'Молоко': '150 мл', 'Зелень': '1 пуч.', 'Специи': '1 ч. л.', 'Сырок плавленый': '1 шт', 'Кукуруза': '1 бан.'}",1762.1,65.5,34.4,303.7,,,,,125.9,4.7,2.5,21.7,,"['Отварить картофель с тыквой, слить всю воду и сделать пюре, добавив подогретое молоко или сливки.', 'Готовое пюре посолить-поперчить по вкусу, добавить кукурузу, сыр для супа и соуса (я покупаю ""Карат"" в ""Пятерочке""), порезанный кубиками, кусочек сливочного масла и зелень.', 'Все прогреть несколько минут на маленьком огне, помешивая и подавать, еще раз сверху посыпав зеленью.']"
https://www.povarenok.ru/recipes/show/181264/,Салат из свежей капусты с яйцом,"{'Капуста белокочанная': '500 г', 'Лук репчатый': '1 шт', 'Горошек зеленый': '1 бан.', 'Яйцо куриное': '3 шт', 'Сметана': '5 ст. л.', 'Уксус': '1 ч. л.', 'Сахар': '1 щепот.', 'Соль': 'по вкусу', 'Зелень': 'по вкусу'}",1082.2,57.8,45.9,107.7,,,,,80.8,4.3,3.4,8,,"['Капусту и лук мелко порезать, посолить. Затем капусту тщательно размять руками, чтобы она пустила сок, дать немного постоять.', 'Яйца мелко порубить.', 'Капусту с луком присыпать сахарным песком, полить уксусом и перемешать.', 'Яйца и горошек выложить в миску с капустой, добавить сметану или майонез, перемешать, украсить рубленной зеленью.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181316/,Рулеты из кабачков с крабовыми палочками,"{'Кабачок': '2 шт', 'Крабовые палочки': '250 г', 'Чеснок': '3 зуб.', 'Сыр творожный': '2 ст. л.', 'Майонез': '1 ст. л.', 'Укроп': '1 пуч.', 'Перец сладкий красный': '1 шт', 'Масло растительное': '50 мл', 'Соль': 'по вкусу', 'Яйцо куриное': '3 шт', 'Мука пшеничная': '100 г'}",1642.7,60.4,84.1,147.5,328.5,12.1,16.8,29.5,111,4.1,5.7,10,5.0,"['1. Кабачок нарезаю на тонкие пластины (не очищаю), солю.\r\n2. Пластины кабачка обваливаю в муке, затем во взбитом яйце, жарю на растительном масле с обеих сторон до готовности.\r\n3. Для начинки: нарезаю мелко крабовые палочки, чеснок, укроп, смешиваю. Добавляю крем-сыр, майонез, солю по вкусу, перемешиваю.\r\n4. Начинку кладу на пластину кабачка и сворачиваю в рулет.\r\n5. Сверху рулетики украшаю крем сыром ( с помощью кондитерского мешка), посыпаю мелко нарезанным укропом и сладким перцем.']"
https://www.povarenok.ru/recipes/show/181225/,Хрустящие сметанные лепешки,"{'Вода': '150 мл', 'Сметана': '2 ст. л.', 'Мука пшеничная': '3 стак.', 'Масло растительное': '1 ст. л.', 'Соль': '1 ч. л.', 'Сахар': '1 ст. л.', 'Дрожжи': '1 ч. л.'}",1914.1,45.6,25.8,381,,,,,262.2,6.2,3.5,52.2,,"['Воду, сметану, растительное масло, соль, сахар и сухие дрожжи соединить и все хорошо перемешать, влить в миску с мукой и вымесить упругое тесто.', 'Дать тесту постоять 30 - 40мин, затем немного обмять и разделать на небольшие шарики.', 'Затем раскатать разделанное тесто на присыпанной мукой поверхности в пласт, толщиной 5 - 7мм, если раскатать тоньше, то лепешки будут тонкими и хрустящими.', 'В сковороде разогреть растительное масло, положить лепешку и жарить с двух сторон до образования золотистого цвета.', 'Готовые лепешки выложить на бумажное полотенце, чтобы стекло лишнее масло. Подавать со сметаной, медом, чесночным или сырным соусом.', 'Приятного аппетита!']"
