url,name,ingredients,instruction
https://www.povarenok.ru/recipes/show/181309/,Сливочное мороженое от Пьера Эрме,"{'Молоко': '240 г', 'Сахарная пудра': '90 г', 'Молоко сухое': '20 г', 'Сливки': '90 г'}","['Смешайте все ингредиенты, кроме сливок, поставьте смесь на небольшой огонь.', 'Нагрейте, постоянно помешивая венчиком, до 40*С. Остудите до комнатной температуры.', 'Сливки взбейте до устойчивости.', 'Добавьте в основную массу.', 'Перемешайте.', 'Готовьте десерт в мороженице или перелейте в контейнер и уберите в морозилку.', 'Периодически перемешивайте массу (через каждые 40-60 минут), замораживая десерт до нужной вам консистенции - мягкого или твердого мороженого.', 'Чтобы выложить мороженое в виде шариков, как у меня, нужна более плотная консистенция.', 'Перед подачей по желанию украсьте листиками мяты, посыпьте орешками или полейте любимым сиропом.']"
https://www.povarenok.ru/recipes/show/181223/,Салат с морковью и коктейльными томатами,"{'Помидор': '150 г', 'Морковь': '2 шт', 'Огурец': '1 шт', 'Перец болгарский': '1 шт', 'Соевый соус': '1/2 ст. л.', 'Масло подсолнечное': '1 ст. л.', 'Зелень': 'по вкусу'}","['Сначала подготавливаем все ингредиенты, моем овощи и зелень', 'Огурец чистим от кожуры и нарезаем в салатник соломкой', 'Далее в огурцу нарезаем коктейльные томаты на четвертинки', 'Далее соломкой нарезаем болгарский перец и также добавляем к остальным овощам', 'Мелко нарезаем любимую зелень и отправляем к овощам', 'Теперь к овощам добавляем морковь, которую или трем соломкой, или добавляем уже готовую по-корейски', 'Теперь переходим к заправке, первым делом я добавляю подсолнечное масло и перемешиваю', 'Теперь по вкусу добавляем соевый соус', 'Все перемешиваем и наслаждаемся!']"
https://www.povarenok.ru/recipes/show/181220/,Холодец из ножек,"{'Нога': '2 шт', 'Говядина': '400 г', 'Лук репчатый': '2 шт', 'Морковь': '1 шт', 'Приправа': '1 ст. л.', 'Чеснок': 'по вкусу', 'Перец черный': '5 шт', 'Соль': 'по вкусу', 'Лист лавровый': '1 шт'}","['Хорошенько очистить свиные и говяжьи ножки от грязи и волосинок, при необходимости опалить огнем. Промыть их под холодной водой и поскоблить ножом так, чтобы счистить верхний слой.', 'Готовое мясо положить в большую кастрюлю и залить холодной проточной водой так, чтобы она полностью покрыла его. Поставить кастрюлю на огонь.', 'Когда появится пена и бульон почти закипит, полностью слить всю воду, промыть под проточной водой мясо и кастрюлю, чтобы в последующей варке бульон был чистым и прозрачным.', 'Снова наполнить кастрюлю с мясом водой. Поставить на огонь и довести до кипения. Затем снять пену, убавить огонь и варить на медленном огне 3ч.', 'Затем в кастрюлю с мясом добавить соль, коренья, лук и морковь целиком, черный перец горошком. Варить еще 2 - 3ч. За 10мин до окончания варки добавить лавровый лист. Выключить и полностью остудить содержимое кастрюли.', 'Когда все остынет, мясо вытащить из кастрюли, отделить его от жира и косточек.', 'Мясо нарезать небольшими кусочками.', 'Остальное (можно вместе с отварными овощами) прокрутить через мясорубку.', 'Чеснок очистить и натереть его на мелкой терке или пропустить через пресс.', 'Добавить в измельченное мясо и поперчить по вкусу.', 'Все перемешать и залить процеженным бульоном до получения нужной консистенции.', 'Разлить массу по формам и поставить в холодильник для застывания.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181328/,Ореховая заправка к салату,"{'Орехи грецкие': '100 г', 'Соль': '0,5 ч. л.', 'Хмели-сунели': '0,5 ч. л.', 'Уцхо-сунели': '0,5 ч. л.', 'Уксус': '2 ст. л.', 'Масло растительное': '1 ст. л.', 'Чеснок': '3 зуб.'}","['Грецкие орехи обдать кипятком, затем подсушить на маленьком огне на сковороде. Орехи измельчить.', 'Добавить к орехам измельченный чеснок, соль, приправы, уксус и растительное масло.', 'Все перебить в однородную массу.', 'Ореховую массу сложить в баночку и хранить в холодильнике.', 'Добавлять к овощным салатам, количество пасты регулируйте по своему вкусу. Добавление такой ореховой заправки к салатам из ""зимних"" вне сезонных овощей делает его очень вкусным.']"
https://www.povarenok.ru/recipes/show/181273/,Кассероль с форелью и рисом,"{'Форель': '200 г', 'Рис': '100 г', 'Моцарелла': '100 г', 'Сливки': '425 мл', 'Помидоры черри': '6..8 шт', 'Сыр полутвердый': '100 г', 'Цедра апельсина': '1..2 ч. л.', 'Порошок чесночный': 'по вкусу', 'Зелень': 'по вкусу', 'Перец черный': 'по вкусу', 'Соль': 'по вкусу'}","['Рис залейте 250 мл воды, доведите до кипения, накройте крышкой и варите на минимальном огне до полуготовности, примерно 15 минут. Тем временем форель нарежьте небольшими кубиками, выложите в форму для запекания, смазанную маслом. Добавьте кусочки моцареллы.', 'Сверху выложите подготовленный рис.', 'Посолите, поперчите, посыпьте чесноком.', 'Залейте сливками, накройте крышкой (или плотно запечатайте фольгой) и поставьте в разогретую до 180*С духовку на 20 минут.', 'Сыр натрите на терке, добавьте нарезанный лук и цедру, перемешайте. Черри нарежьте на половинки.', 'Форму достаньте из духовки, разложите черри.', 'Сверху посыпьте сырной смесью. Снова поставьте форму в духовку, крышкой уже не накрывайте, чтобы подрумянилось.', 'Через 10-15 минут блюдо подрумянится и будет готово!', 'Сверху украсьте укропом или петрушкой.', 'Подавайте к праздничному столу!']"
https://www.povarenok.ru/recipes/show/181185/,"Капустная запеканка ""Блин в капусте""","{'Сливки': '15 ст. л.', 'Яйцо куриное': '6 шт', 'Мука пшеничная': '150 г', 'Капуста белокочанная': '1200 г', 'Морковь': '140 г', 'Перец болгарский': '140 г', 'Сыр твердый': '200 г', 'Фенхель': '50 г', 'Перец черный': 'по вкусу', 'Соль': 'по вкусу', 'Специи': '1.5 ч. л.', 'Масло сливочное': 'по вкусу'}","['1. Моем и чистим морковь, капусту и перец.\r\n2. Шинкуем морковь на крупной терке и измельчаем капусту на кухонном комбайне (так быстрее) или нарезаем короткими узкими полосками.\r\n3. Моем, чистим и мелко крошим фенхель. У меня замороженный.', '4. Смешиваем накрошенные ингредиенты, добавив специи.\r\n5. Смазываем маслом стеклянные или керамические формы формы, то есть те формы которые долго нагреваются и долго остывают. Если использовать другие формы, то понадобится другой режим выпекания (дольше по времени). \r\n6. Крошим сыр небольшими кубиками.\r\n7. Выкладываем половину капустной начинки в формы, затем равномерно выкладываем сыр (важно, чтобы сыр был преимущественно в центре и не соприкасался с краями и не плавился раньше времени.', '8. Выкладываем оставшуюся капустную начинку.\r\n9. Готовим тесто из яиц, сливок и муки. Соль не добавляю, так как сыр соленый и соль добавляется в капусту. Кому уж очень хочется соли, то могут посолить. В случае без соли, блинчик получается ""сливочно-сладковатым"", что хорошо сочетается с запеченной сладковатой капустой, перчиком и морковью.\r\n10. Заливаем ""капустные облака"" тестом, чтобы оно не соприкасалось с краями формы (по возможности). Закрываем формы стеклянными крышками или фольгой.', '11. Ставим в холодную духовку. Запекаем 25 минут при 150С (вторая полка сверху и нагрев снизу). \r\n12. Выключаем нагрев и оставляем в духовке еще примерно на час для полного приготовления. Стекло долго остается горячим и медленно отдает свое тепло, благодаря чему, можно сэкономить на газе/электричестве и приготовить блюдо как в печи.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181226/,Солянка рыбная «Эксклюзив»,"{'Бульон': '3 л', 'Треска': '700 г', 'Рыба': '300 г', 'Лук репчатый': '1 шт', 'Сельдерей корневой': '150 г', 'Фенхель': '1/3 шт', 'Капуста морская': '400 г', 'Помидор': '1 шт', 'Масло растительное': '2 ст. л.', 'Соль': 'по вкусу', 'Перец белый': 'по вкусу', 'Сметана': '100 г', 'Лимон': '1 шт', 'Маслины': '10 шт'}","['Сварить рыбный бульон. Для него я использовал все, что нашлось в морозилке – как сказано выше, копченую голову осетра, а еще панцири тигровых креветок, ну и что еще там пришлось ко двору от прежних кулинарных упражнений с рыбой.', 'Сельдерей порезать сначала на такие вот ломти.', 'Затем порезать кубиком.', 'От клубня фенхеля отрезать треть – больше не понадобится. Порезать его очень мелко.', 'Лук порезать кубиком.', 'Помидор порезать произвольно.', 'Треску порезать на порционные кусочки.', 'Копченую рыбу разобрать на кусочки.', 'Бульон процедить, убрать панцири и прочее. Довести до кипения. Как только бульон закипит, отправить туда сельдерей, затем морскую капусту. Огонь убавить и варить минут 15 до мягкости сельдерея и капусты.', 'Тем временем в сковороде разогреть масло, обжарить лук, фенхель и помидор. Через пять минут после жарки добавить две-три ложки бульона, убавить огонь до самого малого, накрыть крышкой и тушить до полной мягкости овощей.', 'Бульон снова довести до кипения и отправить туда зажарку. Сразу же – всю рыбу.', 'Как только суп закипел, убавить огонь и через пять минут выключать.\r\nПодавать можно просто с зеленью…', '…а можно со сметаной, лимончиком и маслинами.\r\nПриятного аппетита!']"
https://www.povarenok.ru/recipes/show/181284/,Сырно-кабачковые лепешки в духовке,"{'Кабачок': '350 г', 'Сыр твердый': '70 г', 'Яйцо куриное': '2 шт', 'Соль': 'по вкусу', 'Мука пшеничная': '40 г', 'Перец черный': 'по вкусу', 'Порошок чесночный': '0,5 ч. л.'}","['На крупной терке натереть кабачок и сыр. С натертого кабачка отжать лишнюю воду. Если кабачок молодой, то шкурку можно и не чистить. Но я сняла овощечисткой тонкий слой кожицы. Добавить яйца, сухой чеснок, посолить, поперчить. Вместо соли можно взять сухой бульон, я добавила грибной, так вкуснее.', 'Добавить муку и все хорошо перемешать.', 'Из сырно-кабачковой массы сформовать ложкой тонкие лепешки. На противень обязательно постелить пергамент хорошего качества. У меня получилось 10 лепешек.', 'Выпекать при t=200 градусов примерно 20 минут, ориентируйтесь по своей духовке. Такие лепешки можно смазать сметаной, положить кружочек помидорки, будет очень вкусно. Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181326/,Киноа с курицей и сладким перцем,"{'Грудка куриная': '1 шт', 'Киноа': '150 г', 'Сливки': '100 мл', 'Сыр полутвердый': '50 г', 'Лук репчатый': '1 шт', 'Чеснок': '2 зуб.', 'Бульон': '180 мл', 'Масло растительное': '2 ст. л.', 'Перец сладкий желтый': '0,5 шт', 'Перец черный': 'по вкусу', 'Соль': 'по вкусу'}","['Подготовьте пароварку: наполните резервуар для воды до отметки максимального уровня. Установите на место поддон для капель. Куриную грудку нарежьте небольшими кусочками, выложите на разогретую сковороду с растительным маслом и готовьте до изменения цвета, затем посолите и поперчите.', 'Дайте остыть, затем нарежьте на маленькие кусочки и выложите в чашу для супа пароварки вместе со всеми соками со сковороды. Добавьте киноа, чеснок, нарезанный дольками, и лук, нарезанный кольцами. Посолите, поперчите.', 'Добавьте сладкий перец, нарезанный кубиками.', 'Чашу №3 поставьте на поддон для капель. Чашу для супа поставьте в чашу №3. Добавьте горячий бульон и накройте крышкой. Выберите время приготовления 30 минут. Для начала приготовления на пару нажмите кнопку пуска. Через 15 минут откройте крышку и добавьте теплые сливки, перемешайте, накройте крышкой.', 'Еще через 5 минут добавьте тертый сыр.', 'За 5 минут до окончания приготовления всыпьте муку, перемешайте. Во время приготовления перемешайте еще 1-2 раза. Остерегайтесь выхода горячего пара!', 'По окончании приготовления прозвучит звуковой сигнал.', 'Приправьте блюдо по вкусу, разложите по 4 тарелкам, украсьте зеленью и подавайте.']"
https://www.povarenok.ru/recipes/show/181266/,Манник на кефире без яиц,"{'Кефир': '2 стак.', 'Крупа манная': '1.5 стак.', 'Сахар': '1 стак.', 'Мука пшеничная': '1 стак.', 'Масло сливочное': '100 г', 'Сода': '1 ч. л.', 'Соль': '1 щепот.', 'Ванильный сахар': 'по вкусу'}","['Растопить сливочное масло, затем немного остудить и смешать с манкой, сахаром, солью и кефиром.', 'Оставить на 40мин для разбухания манки.', 'Затем добавить муку, соду, ванильный сахар и все перемешать до однородной массы.', '*', '*', 'Выложить массу в форму, смазанную растительным маслом и разровнять.', 'Запекать манник в хорошо разогретой духовке 30 - 40мин при t180С до румяной корочки!', 'Приятного аппетита!', '*']"
https://www.povarenok.ru/recipes/show/181306/,"Грузинский салат ""Газапхули""","{'Яблоко': '1 шт', 'Огурец': '2 шт', 'Чеснок': '1 зуб.', 'Лук зеленый': '4 шт', 'Укроп': '4 веточ.', 'Сок лимонный': '0.5 ч. л.', 'Масло оливковое': '1 ст. л.', 'Соль': 'по вкусу'}","['Автор предлагает огурцы и яблоко натереть на крупной терке, но я предпочитаю овощи нарезать соломкой. И сразу же поливаю яблоки соком лимона, чтобы предотвратить их потемнение.', 'В рецепте указывалось 2 огурца. Вероятно, если они небольшие. Но, особенно зимой, в магазинах довольно крупные огурцы, поэтому я сохраняю соотношение яблок и огурцов 1 к 1.\r\nЧеснок также режу тоненькой соломкой.', 'Укроп (без стеблей) мелко нарубить. Перья зеленого лука нарезать. Все добавить к огурцам.', 'Соединяем все овощи и поливаем оливковым маслом и солим всего лишь щепоткой соли. Перемешиваем и подаем на стол. Просто, быстро, а аромат!!!']"
https://www.povarenok.ru/recipes/show/181234/,Икра сазана с помидорами,"{'Икра рыбная': '400 г', 'Лук репчатый': '1 шт', 'Чеснок': '1 зуб.', 'Помидор': '1 шт', 'Вино белое сухое': '50..75 мл', 'Масло растительное': '2..3 ст. л.', 'Перец черный': 'по вкусу', 'Соль': 'по вкусу'}","['Лук нарежьте, обжарьте на растительном масле до мягкости, добавьте чеснок, разрезанный пополам (можно и пластинами нарезать).', 'Через минуту добавьте икру, готовьте помешивая до изменения цвета.', 'Добавьте нарезанный помидор (без кожицы), перемешайте, посолите, поперчите. Влейте вино, дайте выпариться спирту.', 'Тушите до готовности еще около 10 минут.', 'Подавайте к столу в горячем или в холодном виде.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181323/,Сочный клубничный пирог,"{'Масло сливочное': '80 г', 'Сахар': '100 г', 'Яйцо куриное': '2 шт', 'Мука пшеничная': '100 г', 'Разрыхлитель теста': '0,5 ч. л.', 'Ванилин': 'по вкусу', 'Соль': '1 щепот.', 'Клубника': '500 г', 'Ванильный сахар': '1 пакет.', 'Сахарная пудра': 'по вкусу', 'Мята': 'по вкусу'}","['Приготовьте тесто. Сливочное масло взбейте с сахаром, добавьте ванилин, перемешайте.', 'Добавьте по одному яйца, хорошо перемешивая после каждого.', 'Постепенно добавьте муку, смешанную с разрыхлителем и солью.', 'Замесите эластичное тесто.', 'Затем тесто раскатайте по размеру вашей формы (у меня 24 см) и выложите тесто в форму. Я распределила тесто прямо руками - быстро, удобно и обрезков нет ;)', 'Проколите вилкой.', 'Выпекайте корж при 180*С 10 минут.', 'А пока приготовьте начинку. Промытую клубнику обсушите и разрежьте на 2 или 4 части в зависимости от размера.', 'Муку смешайте с ванильным сахаром, добавьте сливочное масло.', 'Порубите не острой стороной ножа до средних крошек.', 'Слегка испеченный корж достаньте из духовки, выложите клубнику.', 'Посыпьте подготовленной крошкой.', 'Выпекайте еще 25-30 минут до готовности.', 'Остудите пирог хотя бы до комнатной температуры (потому что ароматы просто волшебные, но охлажденный пирог в жару лучше), аккуратно выньте из формы, посыпьте сахарной пудрой, украсьте по желанию листиками свежей мяты.', 'Разрежьте на порционные кусочки и подавайте. Можно со взбитыми сливками. Но вкус настолько меня порадовал, что взбивать сливки уже не понадобилось.']"
https://www.povarenok.ru/recipes/show/181204/,"Хлеб ""Воздушный""","{'Крупа кукурузная': '50 г', 'Хлопья овсяные': '30 г', 'Мука пшеничная': '300 г', 'Сахар': '25 г', 'Соль': '1 ч. л.', 'Крахмал картофельный': '2 ст. л.', 'Масло растительное': '2 ст. л.', 'Вода': '250 мл', 'Кунжут': '2 ст. л.', 'Дрожжи': '1 ч. л.'}","['!! Кукурузную крупу измельчить в кофемолке до мелкой крупки. До состояния муки доводить НЕ НУЖНО!!! \n\r\nПросеять пшеничную муку.', 'Отмерить нужное количество: овсяных хлопьев,', 'измельчённой кукурузной крупы,', 'сахара, соли,', 'картофельного крахмала и дрожжей. Перемешать.', 'Взболтать воду и растительное масло, влить в мучную смесь и замесить тесто.', 'Затем скатать колобок, накрыть чистым полотенцем или затянуть пищевой плёнкой и поставить в тёплое место для подъёма.', 'Поднявшееся тесто обмять, разделить на две равные части, скатать колобки и уложить в смазанные маслом формы.', 'Накрыть сухим полотенцем или пищевой плёнкой и поставить на расстойку.', 'В этот раз специально взвесила колобки. Тот, что слева весил на два грамма меньше правого. (Если весы меня не обманули😀)', 'Смазать верх растительным маслом, посыпать кунжутом и выпекать хлеб в заранее разогретой до 180°С духовке до готовности. У меня хлебушек был готов через 33 минуты.\r\n!! ОРИЕНТИРУЙТЕСЬ НА РАБОТУ СВОЕЙ ДУХОВКИ!!\r\nГотовый хлебушек остудить на решётке или деревянной доске.']"
https://www.povarenok.ru/recipes/show/181324/,Рагу из баклажанов с зеленой чечевицей,"{'Чечевица': '0,5 стак.', 'Баклажан': '1 шт', 'Лук репчатый': '1 шт', 'Чеснок': '3 зуб.', 'Помидор': '3 шт', 'Перец болгарский': '1 шт', 'Томатная паста': '1 ч. л.', 'Соль': 'по вкусу', 'Специи': 'по вкусу'}","['В первую очередь заливаем чечевицу холодной водой, пока будем подготавливать остальные продукты, она настоится.', 'Баклажан моем и полосками снимаем шкурку (полностью чистить не нужно). Если баклажан большой, делим его на три равные части, если поменьше, то соответственно на две части.', 'Каждую часть делим на пластины толщиной 0,5-1 см.', 'Обжариваем пластины баклажанов с двух сторон на растительном масле. Обжариваем нарезанный лук.\r\nЕсли Вы хотите постное блюдо или не хотите тратить время на обжарку, этот шаг можно пропустить.', 'В емкости смешиваем измельченный чеснок, мелко нарезанные помидоры и перец. Добавляем томатную пасту и обжаренный лук. Чечевицу откидываем на дуршлаг и тоже отправляем в емкость с овощами. Солим, перчим и добавляем любимые специи. (У меня: черный и красный перец, сушеная мята, молотая зира.) Если Вы баклажаны и лук не обжаривали, можно добавить 2 ст. л. растительного или сливочного масла.', 'В емкость (в которой будем готовить) выкладываем 1/3 часть овощной смеси, на нее - половину пластин баклажанов, сверху опять овощи, баклажаны и последним слоем будет опять овощная смесь.', 'Заливаем водой на 1 см выше овощной смеси и оставляем до закипания. Когда закипит, убавляем огонь на минимум и варим 30 минут.', 'Количество и размер овощей берите на свой вкус, чечевица только зеленая (другой не заменяйте). Сейчас продаются не горькие сорта баклажанов, если сомневаетесь, то нарезанные пластины замочите в соленой воде на 20 минут. В оригинале рецепт без обжаривания баклажанов и лука, но мне больше понравилось с обжаренными овощами. Спасибо и приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181311/,Яблочный перекус с сыром и арахисом,"{'Яблоко': '1 шт', 'Арахис': '2 ст. л.', 'Сыр сливочный': '35 г'}","['1. Очистить яблоко от семян. Шкурку не снимать, так как сыр не ""намажется"" на сырое яблоко.', '2. Нарезаем яблоко на дольки.\r\n3. Намазываем сыр на яблоки. Благодаря шкурке, сыр легко намазывается на сырое яблоко.', '4. Посыпаем арахисом.\n\r\nПриятного аппетита!']"
https://www.povarenok.ru/recipes/show/181200/,Заливной пирог с пекинской капустой и ветчиной,"{'Сметана': '350 г', 'Яйцо куриное': '2 шт', 'Мука пшеничная': '150 г', 'Разрыхлитель теста': '1 ч. л.', 'Сахар': '1/2 ч. л.', 'Соль': 'по вкусу', 'Капуста пекинская': '150 г', 'Ветчина': '150 г', 'Зелень': 'по вкусу'}","['В миске соединить яйца, соль, сахар, сметану, тщательно перемешать', 'Добавить муку с разрыхлителем, перемешать до однородности. Должно получиться довольно жидкое тесто', 'Сковороду диаметром 24 см смазать растительным маслом, вылить половину теста и отправить в духовку разогретую до 180 градусов на 5-7 минут', 'Нарезать все ингредиенты для начинки, посолить и перемешать', 'Выложить начинку на слегка запеченное тесто', 'Залить оставшимся тестом и запечь до готовности в духовке, разогретой до 180 градусов, примерно 40 минут', 'Готовый пирог остудить и можно подавать к столу! Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181275/,Закуска на чипсах из крабовых палочек,"{'Чипсы': '1/2 пач.', 'Яйцо куриное': '1 шт', 'Сыр твердый': '80 г', 'Чеснок': '1 зуб.', 'Крабовые палочки': '100 г', 'Майонез': '1 ст. л.'}","['Крабовые палочки мелко покрошить.', 'Сыр, яйца и чеснок натереть на мелкой терке.', '*', '*', 'В глубокой миске соединить: яйца, сыр, крабовые палочки и пропущенный через пресс чеснок.', 'Добавить майонез и перемешать массу ложкой.', 'Выложить начинку на чипсы, украсить зеленью и подать к столу. Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181299/,Молодой картофель в медово-соевом соусе,"{'Картофель': '1 кг', 'Соевый соус': '6 ст. л.', 'Мед': '1 ст. л.', 'Кунжут': '1 ст. л.', 'Укроп': '1 пуч.', 'Чеснок': '3 зуб.', 'Масло растительное': '6 ст. л.', 'Соль': 'по вкусу'}","['1. Картофель очищаю, мою. На сковороду наливаю 6 ст. л. растительного масла, кладу в сковороду картофель и жарю под закрытой крышкой на среднем огне 20 минут, периодически помешивая.\r\n2. Для соуса смешиваю соевый соус ( 5 ст. л.), террияки ( 1 ст. л.), мед и измельченный чеснок.\r\n3. Картофель заливаю соусом и жарю еще 8 минут, постоянно помешивая.\r\n4. Выкладываю готовый картофель на блюдо, посыпаю измельченным чесноком, укропом и кунжутом.']"
https://www.povarenok.ru/recipes/show/181190/,Постный салат с манго,"{'Огурец': '1 шт', 'Манго': '1 шт', 'Сок лимонный': '2 ст. л.', 'Кинза': '20 г', 'Лук красный': '1 шт', 'Перец черный': 'по вкусу'}","['Огурец нарезать на четверинки.', 'Мелко нарезать лук.', 'Мелко нарезать кинзу.', 'Манго нарезать на 4 части. Внутри фрукта большая и плоская кость, которую нужно обойти ножом.\r\nДалее взять одну из боковушек и ножом ""нанести"" на ней кубики, при этом не прорезая кожуру.\r\nВывернуть манго наружу, кубики мякоти отделить ножом.', 'В салатнике соединить все ингредиенты, заправив соком лимона.', 'По вкусу поперчить, посолить.', 'Готовьте с удовольствием!']"
https://www.povarenok.ru/recipes/show/181283/,Салат из курицы с фасолью,"{'Фасоль': '200 г', 'Филе куриное': '2 шт', 'Помидор': '6 шт', 'Сок лимонный': '1/2 шт', 'Перец кайен': '1 шт', 'Масло оливковое': '5 ст. л.', 'Смесь перцев': '1/2 ч. л.', 'Лук зеленый': '1 пуч.'}","['Фасоль замочить в воде на ночь. Затем бобы промыть, залить водой. Довести до кипения, огонь убавить до среднего. Варить фасоль около часа. Воду слить, фасоль остудить.', 'Куриное филе отварить: опустить филе в кипящую воду, довести до кипения. Проварить минут 5. Огонь выключить, кастрюлю накрыть крышкой. Оставить остывать на плите до комнатной температуры. \r\nНарезать готовое филе; нарезать острый зелёный перец.', 'Нарезать помидоры и зелёный лук.', 'Смешать все ингредиенты для салата. Поперчить, выложить в тарелку.', 'Готовьте с удовольствием!']"
https://www.povarenok.ru/recipes/show/181177/,Паста со спаржей и черемшой,"{'Спаржа': '350 г', 'Паста': '350 г', 'Черемша': '70 г', 'Масло оливковое': '1 ст. л.', 'Масло сливочное': '1 ст. л.', 'Уксус': '2 ст. л.', 'Бульон': '60 мл', 'Крем фреш': '200 г', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу'}","['Приготовить ингредиенты, спаржу помыть, отрезать сухие концы. Черемшу ополоснуть под проточной водой, перебрать.', 'Спаржу нарезать на кусочки 3-4 см, сварить 5 минут в подсоленной воде.\r\nСварить пасту по инструкции на пачке, у меня тальятелле, подойдут и спагетти, и рожки.', 'Переложить спаржу в холодную воду, промыть несколько раз, чтобы она осталась зелёной. Бульон весь не выливать, немного пригодится для соуса.', 'В одной ст. ложке оливкового масла поджарить в течение 3-4 минут, переложить на тарелку.', 'Тем временем нарезать черемшу полосками.', 'В одной ст. ложке сливочного масла разогреть черемшу. Добавить 2 ст. ложки уксуса ( белого винного или рисового), влить 60 мл овощного бульона.', 'Добавить крем фреш или сметану, довести до кипения, но НЕ кипятить. Посолить и поперчить по вкусу.', 'Добавить пасту и спаржу, перемешать.', 'Подавать сразу горячим. \r\nПосле разогревания вкус черемши теряется.\r\nК такой пасте не возбраняется стаканчик белого вина!']"
https://www.povarenok.ru/recipes/show/181242/,Тосты с ананасом и Дорблю,"{'Ананас': '1 бан.', 'Сыр твердый': '60 г', 'Сыр мягкий': '100 г', 'Хлеб': '4 ломт.'}","['Посыпать хлеб твердым сыром.', 'Выложить на сыр кусочки консервированного ананаса.', 'Раскрошить на ананас сыр Дорблю и отправить в духовку на 7 минут при 180С.']"
https://www.povarenok.ru/recipes/show/181256/,Завтрак за 5 минут,"{'Яйцо куриное': '4 шт', 'Окорочок куриный': '1 шт', 'Сыр твердый': '80 г', 'Шпинат': '30 г', 'Авокадо': '1 шт', 'Перец черный': '0.5 ч. л.', 'Соль': 'по вкусу', 'Зелень': '5 веточ.'}","['1. Куриный стейк отварила до готовности в подсоленной воде, удалила косточку, сняла кожицу, нарезала произвольно.\r\n2. Яйца хорошо перемешала с помощью венчика в глубокой миске, добавила соль по вкусу.\r\n3. Сыр натерла на крупной терке.\r\n4. Авокадо нарезала пластинами.\r\n5. В сковороду налила немного растительного масла, влила в сковороду яичную массу, поджариваю на среднем огне 1-2 минуты, сверху кладу листья шпината, затем кусочки курицы, посыпаю натертым сыром, накрываю крышкой и жарю 1 минуту, пока сыр не расплавится.\r\n6. Готовый блинчик переношу на тарелку, сверху кладу пластины авокадо, авокадо солю, посыпаю молотым черным перцем и сверху кладу микро - зелень.']"
https://www.povarenok.ru/recipes/show/181302/,Шоколадный торт с творожно-апельсиновым кремом,"{'Яйцо куриное': '6 шт', 'Сахар': '150 г', 'Мука пшеничная': '160 г', 'Крахмал кукурузный': '1 ст. л.', 'Какао-порошок': '30 г', 'Разрыхлитель теста': '1 пакет.', 'Вода': '4 ст. л.', 'Желток яичный': '4 шт', 'Ликер': '4 ст. л.', 'Творог': '600 г', 'Сливки': '300 мл', 'Желатин': '20 г', 'Апельсин': '1 шт'}","['Муку смешать с какао, разрыхлителем и крахмалом.', 'Яичные белки отделить от желтков и взбить с половиной сахара. Включить духовку для разогрева до 160-170 градусов.', 'Отдельно взбить желтки с оставшимся сахаром и 4 ст. ложками горячей воды, подливая ее по одной ложке в процессе сбивания.', 'К желткам подсеять смесь сухих ингредиентов и все перемешать лопаткой. Сверху выложить белки и осторожно перемешать. Тесто вылить в прямоугольную (у меня 16 х 26 см) или квадратную форму, выстланную бумагой для выпечки, и поставить в духовку на 25 минут. Дать полностью остыть в форме.', 'Для крема с апельсина снять цедру и выжать сок. Залить соком желатин и оставить набухать.', 'Яичные желтки соединить с сахаром и ликером и, постоянно помешивая, прогреть на водяной бане до загустения. Соединить с творогом и тщательно пробить погружным блендером.', 'Набухший желатин распустить на водяной бане или в микроволновке. Не кипятить.\r\nСлегка остудить и взбить со сливками. Соединить с творожной массой.', 'Бисквит разрезать на три коржа. Нижний положить на блюдо и поставить вокруг бортики из фольги. На первый корж выложить 1/3 часть крема.\r\nНакрыть вторым коржом, выложить еще половину оставшегося крема, накрыть третьим и смазать оставшимся кремом. Поставить на 3 часа в холодильник.', 'Перед подачей посыпать порошком какао и украсить лепестками миндаля.', 'Украшение миндалем - это для меня классический вариант украшения этого тортика.', 'Вчера захотелось украсить просто такой посыпкой из шариков.']"
